x, y
1931, 1.9684194472866123
1940.7974683544303, 3.7711220494241977
1950.8227848101267, 6.60097127912608
1961.0759493670887, 4.769044474636521
1971.1012658227849, 18.815241799500154
1980.8987341772151, 71.59817636412053
1991.379746835443, 253.46708405114487
2000.7215189873418, 749.0482676078899
2010.746835443038, 4090.38988609331
2021, 5267.064387570064
